id,date_observed,time_observed,latitude,longitude,common_name
1165,26/02/2025,08:22:35,1.424297045,103.8385905,Red Junglefowl
1166,27/02/2025,01:15:10,1.3191949,103.8158538,Red Junglefowl
1167,27/02/2025,07:11:38,1.427927966,103.8399387,Red Junglefowl
1168,27/02/2025,07:07:18,1.427927966,103.8399387,Red Junglefowl
1169,27/02/2025,22:05:54,1.44237618,103.8167617,Red Junglefowl
1170,28/02/2025,02:26:16,1.424297045,103.8385905,Red Junglefowl
1171,28/02/2025,07:05:27,1.427927966,103.8399387,Red Junglefowl
1172,01/03/2025,21:17:34,1.425321332,103.8410119,Red Junglefowl
1173,02/03/2025,01:03:02,1.397066667,103.8917028,Red Junglefowl
1174,05/02/2025,11:01:10,1.298630495,103.8449732,Red Junglefowl
1175,06/03/2025,05:59:02,1.426574876,103.8375586,Red Junglefowl
1176,28/12/2022,07:58:12,1.32374503,103.9077547,Red Junglefowl
1177,07/03/2025,01:12:31,1.424297045,103.8385905,Red Junglefowl
1178,07/03/2025,03:52:36,1.424297045,103.8385905,Red Junglefowl
1179,07/03/2025,03:52:13,1.424297045,103.8385905,Red Junglefowl
1180,07/03/2025,03:37:46,1.427927966,103.8399387,Red Junglefowl
1181,07/03/2025,09:33:29,1.398723909,103.7468972,Red Junglefowl
1182,06/03/2025,06:06:41,1.414487529,103.8368169,Red Junglefowl
1183,09/03/2025,02:37:00,1.347824843,103.7761517,Red Junglefowl
1184,09/03/2025,04:16:23,1.311888,103.81933,Red Junglefowl
1185,10/03/2025,01:17:54,1.281736111,103.8236194,Red Junglefowl
1186,10/03/2025,02:42:35,1.311191667,103.8178972,Red Junglefowl
1187,08/03/2025,10:52:15,1.291526983,103.8492097,Red Junglefowl
1188,11/03/2025,08:24:16,1.424297045,103.8385905,Red Junglefowl
1189,12/03/2025,02:46:35,1.427927966,103.8399387,Red Junglefowl
1190,14/03/2025,06:45:28,1.320425461,103.7492415,Red Junglefowl
1191,14/03/2025,06:45:26,1.320425461,103.7492415,Red Junglefowl
1192,12/03/2025,18:31:10,1.369027444,103.8511476,Red Junglefowl
1193,15/03/2025,05:28:27,1.364018168,103.7763968,Red Junglefowl
1194,15/03/2025,04:24:20,1.364018168,103.7763968,Red Junglefowl
1195,16/03/2025,03:20:33,1.36394778,103.9482922,Red Junglefowl
1196,16/03/2025,02:24:44,1.36394778,103.9482922,Red Junglefowl
1197,16/03/2025,02:18:39,1.36394778,103.9482922,Red Junglefowl
1198,17/03/2025,01:12:51,1.427927966,103.8399387,Red Junglefowl
1199,17/03/2025,01:06:01,1.424297045,103.8385905,Red Junglefowl
1200,17/03/2025,06:27:25,1.427927966,103.8399387,Red Junglefowl
1201,18/03/2025,01:09:51,1.424297045,103.8385905,Red Junglefowl
1202,17/03/2025,01:01:49,1.428852705,103.8394307,Red Junglefowl
1203,16/03/2025,02:41:53,1.427626982,103.8395766,Red Junglefowl
1204,17/03/2025,02:43:41,1.329970566,103.8489194,Red Junglefowl
1205,17/03/2025,01:01:49,1.329943416,103.8478703,Red Junglefowl
1206,18/03/2025,08:01:20,1.427927966,103.8399387,Red Junglefowl
1207,21/03/2025,06:29:39,1.294387657,103.8458033,Red Junglefowl
1208,22/03/2025,03:00:08,1.422661402,103.8415507,Red Junglefowl
1209,22/03/2025,03:00:04,1.42296775,103.8415326,Red Junglefowl
1210,22/03/2025,03:12:11,1.424649311,103.8410729,Red Junglefowl
1211,23/03/2025,01:35:04,1.3151,103.8161778,Red Junglefowl
1212,24/03/2025,06:54:48,1.424297045,103.8385905,Red Junglefowl
1213,24/03/2025,08:10:51,1.426634202,103.8382023,Red Junglefowl
1214,24/03/2025,08:09:55,1.426634202,103.8382023,Red Junglefowl
1215,24/03/2025,08:08:52,1.426634202,103.8382023,Red Junglefowl
1216,24/03/2025,03:02:53,1.366175728,103.8529085,Red Junglefowl
1217,24/03/2025,02:59:28,1.365146387,103.8536156,Red Junglefowl
1218,25/03/2025,06:43:15,1.424297045,103.8385905,Red Junglefowl
1219,04/06/2023,03:21:10,1.3204372,103.8157812,Red Junglefowl
1220,04/06/2023,02:40:07,1.319133558,103.8152019,Red Junglefowl
1221,04/06/2023,01:46:16,1.3190004,103.8158652,Red Junglefowl
1222,26/03/2025,10:22:36,1.424297045,103.8385905,Red Junglefowl
1223,26/03/2025,10:22:04,1.424297045,103.8385905,Red Junglefowl
1224,09/03/2025,00:50:43,1.348388286,103.7767009,Red Junglefowl
1225,28/03/2025,00:09:17,1.321944444,103.815575,Red Junglefowl
1226,28/03/2025,00:51:36,1.424297045,103.8385905,Red Junglefowl
1227,28/03/2025,02:26:33,1.426634202,103.8382023,Red Junglefowl
1228,28/03/2025,02:14:42,1.424297045,103.8385905,Red Junglefowl
1229,29/03/2025,03:02:44,1.425224467,103.8403923,Red Junglefowl
1230,30/03/2025,05:57:07,1.38032635,103.9596125,Red Junglefowl
1231,30/03/2025,05:42:18,1.38032635,103.9596125,Red Junglefowl
1232,30/03/2025,03:59:26,1.38032635,103.9596125,Red Junglefowl
1233,03/04/2025,06:37:59,1.427927966,103.8399387,Red Junglefowl
1234,04/04/2025,01:25:42,1.427927966,103.8399387,Red Junglefowl
1235,21/02/2025,10:12:21,1.359903816,103.8605065,Red Junglefowl
1236,05/04/2025,04:54:17,1.268151972,103.8244324,Red Junglefowl
1237,09/04/2025,02:29:08,1.427927966,103.8399387,Red Junglefowl
1238,09/04/2025,02:23:49,1.426634202,103.8382023,Red Junglefowl
1239,09/04/2025,10:18:44,1.424297045,103.8385905,Red Junglefowl
1240,30/03/2025,02:32:04,1.313839696,103.8159135,Red Junglefowl
1241,10/04/2025,05:13:59,1.424297045,103.8385905,Red Junglefowl
1242,11/04/2025,08:40:17,1.3055579,103.8158723,Red Junglefowl
1243,12/04/2025,01:29:15,1.328753171,103.7814347,Red Junglefowl
1244,05/04/2025,01:05:02,1.338832527,103.8490139,Red Junglefowl
1245,05/04/2025,00:59:14,1.336493608,103.8481419,Red Junglefowl
1246,12/04/2025,02:35:07,1.42558109,103.8407661,Red Junglefowl
1247,14/04/2025,07:03:30,1.427927966,103.8399387,Red Junglefowl
1248,14/04/2025,07:00:53,1.426634202,103.8382023,Red Junglefowl
1249,14/04/2025,07:00:43,1.426634202,103.8382023,Red Junglefowl
1250,14/04/2025,06:59:53,1.426634202,103.8382023,Red Junglefowl
1251,15/04/2025,00:49:04,1.424297045,103.8385905,Red Junglefowl
1252,15/04/2025,01:38:36,1.424297045,103.8385905,Red Junglefowl
1253,15/04/2025,09:28:55,1.2968075,103.8458242,Red Junglefowl
1254,16/04/2025,10:28:24,1.424297045,103.8385905,Red Junglefowl
1255,05/02/2024,13:28:55,1.313839696,103.8159135,Red Junglefowl
1256,15/04/2025,00:34:33,1.358892237,103.850696,Red Junglefowl
1257,17/04/2025,01:31:37,1.425128943,103.8398066,Red Junglefowl
1258,18/04/2025,02:28:29,1.314762469,103.8176787,Red Junglefowl
1259,18/04/2025,03:31:27,1.310726804,103.815488,Red Junglefowl
1260,20/04/2025,02:24:55,1.42481254,103.8406253,Red Junglefowl
1261,21/04/2025,20:57:45,1.363351828,103.8525648,Red Junglefowl
1262,23/04/2025,06:01:10,1.327397222,103.781525,Red Junglefowl
1263,23/04/2025,08:01:46,1.352584442,103.8352116,Red Junglefowl
1264,24/04/2025,07:32:14,1.424297045,103.8385905,Red Junglefowl
1265,25/04/2025,03:29:46,1.426634202,103.8382023,Red Junglefowl
1266,14/04/2025,02:42:06,1.336999234,103.842537,Red Junglefowl
1267,24/04/2025,09:49:40,1.288825,103.8365139,Red Junglefowl
1268,26/04/2025,01:09:56,1.377133434,103.7763824,Red Junglefowl
1269,28/04/2025,03:43:15,1.424297045,103.8385905,Red Junglefowl
1270,28/04/2025,01:54:07,1.386791941,103.7726079,Red Junglefowl
1271,29/04/2025,02:12:00,1.426634202,103.8382023,Red Junglefowl
1272,29/04/2025,02:57:06,1.421175,103.9117389,Red Junglefowl
1273,29/04/2025,10:37:23,1.423795627,103.8371522,Red Junglefowl
1274,30/04/2025,02:15:30,1.424297045,103.8385905,Red Junglefowl
1275,30/04/2025,10:31:24,1.426634202,103.8382023,Red Junglefowl
1276,01/05/2025,05:34:49,1.313839696,103.8159135,Red Junglefowl
1277,02/05/2025,07:52:26,1.424297045,103.8385905,Red Junglefowl
1278,03/05/2025,04:09:04,1.313839696,103.8159135,Red Junglefowl
1279,03/05/2025,09:17:36,1.372447616,103.8900027,Red Junglefowl
1280,23/04/2025,21:46:44,1.364144196,103.8518913,Red Junglefowl
1281,27/04/2025,02:29:45,1.364276257,103.8559635,Red Junglefowl
1282,28/04/2025,03:01:03,1.367318694,103.8479561,Red Junglefowl
1283,04/05/2025,23:50:38,1.320316667,103.8150889,Red Junglefowl
1284,06/05/2025,06:20:35,1.424297045,103.8385905,Red Junglefowl
1285,06/05/2025,06:20:33,1.424297045,103.8385905,Red Junglefowl
1286,06/05/2025,06:20:19,1.424297045,103.8385905,Red Junglefowl
1287,07/05/2025,10:00:47,1.359561111,103.8268583,Red Junglefowl
1288,22/04/2025,01:51:22,1.3862532,103.7732495,Red Junglefowl
1289,04/05/2025,00:20:53,1.424995209,103.8401187,Red Junglefowl
1290,09/05/2025,02:23:25,1.424297045,103.8385905,Red Junglefowl
1291,09/05/2025,09:01:37,1.424297045,103.8385905,Red Junglefowl
1292,11/05/2025,02:30:27,1.315083579,103.8162792,Red Junglefowl
1293,11/05/2025,04:48:52,1.313839696,103.8159135,Red Junglefowl
1294,11/05/2025,04:41:21,1.320114072,103.8158357,Red Junglefowl
1295,11/05/2025,04:40:23,1.320114072,103.8158357,Red Junglefowl
1296,13/05/2025,01:11:45,1.424297045,103.8385905,Red Junglefowl
1297,14/05/2025,08:52:20,1.426634202,103.8382023,Red Junglefowl
1298,14/05/2025,08:51:53,1.426634202,103.8382023,Red Junglefowl
1299,14/05/2025,08:51:45,1.426634202,103.8382023,Red Junglefowl
1300,14/05/2025,08:51:31,1.426634202,103.8382023,Red Junglefowl
1301,15/05/2025,08:53:52,1.29375,103.8442556,Red Junglefowl
1302,16/05/2025,,1.363408808,103.8435613,Red Junglefowl
1303,17/05/2025,05:01:36,1.442366944,103.7847671,Red Junglefowl
1304,17/05/2025,08:06:06,1.361172143,103.8366181,Red Junglefowl
1305,17/05/2025,10:14:26,1.369158597,103.8465556,Red Junglefowl
1306,19/05/2025,00:29:10,1.424297045,103.8385905,Red Junglefowl
1307,19/05/2025,00:29:08,1.424297045,103.8385905,Red Junglefowl
1308,19/05/2025,07:58:25,1.424297045,103.8385905,Red Junglefowl
1309,19/05/2025,06:57:16,1.424297045,103.8385905,Red Junglefowl
1310,20/05/2025,00:53:40,1.424297045,103.8385905,Red Junglefowl
1311,20/05/2025,02:10:42,1.426634202,103.8382023,Red Junglefowl
1312,20/05/2025,02:07:30,1.424297045,103.8385905,Red Junglefowl
1313,23/05/2025,01:28:50,1.424297045,103.8385905,Red Junglefowl
1314,23/05/2025,01:28:48,1.424297045,103.8385905,Red Junglefowl
1315,25/05/2025,08:41:05,1.275835126,103.8442822,Red Junglefowl
1316,25/05/2025,05:59:06,1.313839696,103.8159135,Red Junglefowl
1317,26/05/2025,00:14:23,1.311238889,103.81455,Red Junglefowl
1318,27/05/2025,01:17:44,1.424297045,103.8385905,Red Junglefowl
1319,26/05/2025,10:21:04,1.424297045,103.8385905,Red Junglefowl
1320,27/05/2025,01:10:59,1.424297045,103.8385905,Red Junglefowl
1321,27/05/2025,01:11:04,1.424297045,103.8385905,Red Junglefowl
1322,27/05/2025,09:00:32,1.426634202,103.8382023,Red Junglefowl
1323,28/05/2025,02:32:33,1.424297045,103.8385905,Red Junglefowl
1324,28/05/2025,01:48:38,1.424297045,103.8385905,Red Junglefowl
1325,28/05/2025,09:35:40,1.424297045,103.8385905,Red Junglefowl
1326,26/05/2025,03:26:55,1.423211421,103.8392835,Red Junglefowl
1327,01/06/2025,04:13:06,1.3571486,103.8184787,Red Junglefowl
1328,01/06/2025,07:38:15,1.298688889,103.8452833,Red Junglefowl
1329,02/06/2025,02:07:37,1.426634202,103.8382023,Red Junglefowl
1330,02/06/2025,09:04:05,1.424297045,103.8385905,Red Junglefowl
1331,02/06/2025,02:07:16,1.424917114,103.8441404,Red Junglefowl
1332,02/06/2025,10:16:37,1.334933333,103.8470556,Red Junglefowl
1333,03/06/2025,00:40:30,1.424297045,103.8385905,Red Junglefowl
1334,03/06/2025,02:14:52,1.424297045,103.8385905,Red Junglefowl
1335,03/06/2025,02:27:05,1.424297045,103.8385905,Red Junglefowl
1336,04/06/2025,00:13:07,1.3845876,103.9439956,Red Junglefowl
1337,04/06/2025,00:17:00,1.376643737,103.9520667,Red Junglefowl
1338,04/06/2025,00:19:54,1.376393358,103.9536995,Red Junglefowl
1339,04/06/2025,00:07:00,1.377633186,103.9527266,Red Junglefowl
1340,04/06/2025,00:33:00,1.361091364,103.8457081,Red Junglefowl
1341,04/06/2025,00:00:47,1.321341862,103.8165398,Red Junglefowl
1342,04/06/2025,00:05:43,1.321341862,103.8165398,Red Junglefowl
1343,04/06/2025,00:55:42,1.3833739,103.9471868,Red Junglefowl
1344,04/06/2025,01:50:00,1.362619792,103.8398414,Red Junglefowl
1345,04/06/2025,00:30:55,1.381148878,103.9509161,Red Junglefowl
1346,04/06/2025,00:07:43,1.361029021,103.8464068,Red Junglefowl
1347,04/06/2025,00:14:45,1.360970364,103.846445,Red Junglefowl
1348,04/06/2025,00:46:20,1.36093517,103.846493,Red Junglefowl
1349,04/06/2025,06:53:48,1.426634202,103.8382023,Red Junglefowl
1350,05/06/2025,02:46:44,1.426634202,103.8382023,Red Junglefowl
1351,04/06/2025,08:01:36,1.312055556,103.8148417,Red Junglefowl
1352,05/06/2025,01:30:26,1.426634202,103.8382023,Red Junglefowl
1353,05/06/2025,01:12:39,1.424297045,103.8385905,Red Junglefowl
1354,05/06/2025,01:07:40,1.424297045,103.8385905,Red Junglefowl
1355,04/06/2025,00:31:01,1.384510719,103.9455054,Red Junglefowl
1356,06/06/2025,06:23:13,1.426634202,103.8382023,Red Junglefowl
1357,07/06/2025,04:24:05,1.315083579,103.8162792,Red Junglefowl
1358,08/06/2025,03:01:56,1.410164116,103.8324318,Red Junglefowl
1359,05/06/2025,03:43:44,1.412855232,103.8148573,Red Junglefowl
1360,08/06/2025,03:09:19,1.345188,103.7605591,Red Junglefowl
1361,09/06/2025,03:12:48,1.424297045,103.8385905,Red Junglefowl
1362,09/06/2025,03:10:44,1.424297045,103.8385905,Red Junglefowl
1363,09/06/2025,02:25:07,1.424297045,103.8385905,Red Junglefowl
1364,10/06/2025,07:47:16,1.427927966,103.8399387,Red Junglefowl
1365,10/06/2025,07:46:50,1.427927966,103.8399387,Red Junglefowl
1366,10/06/2025,07:40:18,1.426634202,103.8382023,Red Junglefowl
1367,11/06/2025,02:10:39,1.424297045,103.8385905,Red Junglefowl
1368,11/06/2025,07:09:20,1.424297045,103.8385905,Red Junglefowl
1369,11/06/2025,07:09:18,1.424297045,103.8385905,Red Junglefowl
1370,09/06/2025,05:11:11,1.297014879,103.8462546,Red Junglefowl
1371,13/06/2025,03:17:24,1.426634202,103.8382023,Red Junglefowl
1372,13/06/2025,07:19:53,1.426634202,103.8382023,Red Junglefowl
1373,13/06/2025,06:55:39,1.424297045,103.8385905,Red Junglefowl
1374,13/06/2025,02:21:31,1.38131077,103.7746953,Red Junglefowl
1375,15/06/2025,06:50:07,1.372014235,103.825789,Red Junglefowl
1376,17/06/2025,03:20:09,1.426634202,103.8382023,Red Junglefowl
1377,17/06/2025,00:37:51,1.430377067,103.8400929,Red Junglefowl
1378,17/06/2025,03:19:58,1.426634202,103.8382023,Red Junglefowl
1379,17/06/2025,10:08:49,1.424297045,103.8385905,Red Junglefowl
1380,17/06/2025,10:08:23,1.424297045,103.8385905,Red Junglefowl
1381,17/06/2025,05:19:35,1.295889972,103.810853,Red Junglefowl
1382,18/06/2025,06:18:07,1.25678956,103.8222248,Red Junglefowl
1383,18/06/2025,05:33:47,1.295060049,103.8477137,Red Junglefowl
1384,18/06/2025,05:28:16,1.297182474,103.8461292,Red Junglefowl
1385,19/06/2025,01:35:07,1.424297045,103.8385905,Red Junglefowl
1386,19/06/2025,00:12:44,1.428164598,103.8396909,Red Junglefowl
1387,20/06/2025,07:07:40,1.293636111,103.8477806,Red Junglefowl
1388,20/06/2025,04:07:55,1.303825259,103.8260956,Red Junglefowl
1389,24/06/2025,09:09:36,1.2833544,103.8653212,Red Junglefowl
1390,25/06/2025,06:21:05,1.3152181,103.8162281,Red Junglefowl
1391,25/06/2025,10:06:45,1.38315157,103.9477997,Red Junglefowl
1392,26/06/2025,10:14:54,1.336333333,103.84595,Red Junglefowl
1393,27/06/2025,00:29:26,1.424297045,103.8385905,Red Junglefowl
1394,27/06/2025,06:28:58,1.424297045,103.8385905,Red Junglefowl
1395,27/06/2025,10:15:11,1.424297045,103.8385905,Red Junglefowl
1396,29/06/2025,20:36:09,1.425449368,103.8395347,Red Junglefowl
1397,30/06/2025,00:29:47,1.424297045,103.8385905,Red Junglefowl
1398,01/07/2025,01:53:09,1.427927966,103.8399387,Red Junglefowl
1399,01/07/2025,01:13:06,1.424297045,103.8385905,Red Junglefowl
1400,01/07/2025,01:12:09,1.424297045,103.8385905,Red Junglefowl
1401,02/07/2025,01:48:39,1.374591768,103.8530004,Red Junglefowl
1402,03/07/2025,02:00:03,1.426634202,103.8382023,Red Junglefowl
1403,03/07/2025,01:59:16,1.426634202,103.8382023,Red Junglefowl
1404,03/07/2025,01:12:25,1.426634202,103.8382023,Red Junglefowl
1405,04/07/2025,02:26:59,1.361629666,103.8520147,Red Junglefowl
1406,05/07/2025,01:00:39,1.385565189,103.7731473,Red Junglefowl
1407,05/07/2025,01:13:04,1.386247947,103.7739101,Red Junglefowl
1408,05/07/2025,01:31:44,1.38515,103.7739556,Red Junglefowl
1409,05/07/2025,01:34:58,1.385152778,103.7739722,Red Junglefowl
1410,05/07/2025,01:45:30,1.386251634,103.7736408,Red Junglefowl
1411,05/07/2025,01:48:17,1.386402778,103.7739722,Red Junglefowl
1412,05/07/2025,10:36:56,1.280336094,103.844767,Red Junglefowl
1413,07/07/2025,01:49:29,1.424297045,103.8385905,Red Junglefowl
1414,07/07/2025,01:35:38,1.424297045,103.8385905,Red Junglefowl
1415,07/07/2025,10:14:19,1.424297045,103.8385905,Red Junglefowl
1416,07/07/2025,02:06:04,1.425820404,103.8392447,Red Junglefowl
1417,07/07/2025,02:11:25,1.424025555,103.8427741,Red Junglefowl
1418,07/07/2025,02:18:44,1.424299056,103.8433846,Red Junglefowl
1419,10/07/2025,03:00:10,1.427927966,103.8399387,Red Junglefowl
1420,10/07/2025,02:52:50,1.426634202,103.8382023,Red Junglefowl
1421,10/07/2025,01:24:33,1.424297045,103.8385905,Red Junglefowl
1422,10/07/2025,06:15:23,1.424297045,103.8385905,Red Junglefowl
1423,11/07/2025,06:38:26,1.332209606,103.8420197,Red Junglefowl
1424,12/07/2025,10:09:59,1.291360214,103.7666534,Red Junglefowl
1425,01/07/2025,09:50:19,1.336772482,103.8078732,Red Junglefowl
1426,14/07/2025,00:01:49,1.31805,103.8182694,Red Junglefowl
1427,15/07/2025,07:10:28,1.426634202,103.8382023,Red Junglefowl
1428,15/07/2025,11:27:21,1.363401099,103.770675,Red Junglefowl
1429,16/07/2025,06:53:48,1.426634202,103.8382023,Red Junglefowl
1430,16/07/2025,10:43:53,1.288646841,103.8363204,Red Junglefowl
1431,17/07/2025,03:09:29,1.426634202,103.8382023,Red Junglefowl
1432,17/07/2025,22:28:12,1.38219296,103.8790493,Red Junglefowl
1433,17/07/2025,22:28:24,1.382584448,103.8786765,Red Junglefowl
1434,18/07/2025,01:39:42,1.289293972,103.836586,Red Junglefowl
1435,18/07/2025,06:05:44,1.427927966,103.8399387,Red Junglefowl
1436,21/07/2025,08:34:23,1.426634202,103.8382023,Red Junglefowl
1437,21/07/2025,08:34:05,1.426634202,103.8382023,Red Junglefowl
1438,21/07/2025,10:22:35,1.424297045,103.8385905,Red Junglefowl
1439,21/07/2025,01:59:51,1.312662516,103.8150746,Red Junglefowl
1440,23/07/2025,03:21:23,1.426634202,103.8382023,Red Junglefowl
1441,23/07/2025,03:21:16,1.426634202,103.8382023,Red Junglefowl
1442,23/07/2025,02:27:36,1.426634202,103.8382023,Red Junglefowl
1443,23/07/2025,02:22:28,1.426634202,103.8382023,Red Junglefowl
1444,23/07/2025,10:16:00,1.424297045,103.8385905,Red Junglefowl
1445,24/07/2025,06:18:51,1.426634202,103.8382023,Red Junglefowl
1446,24/07/2025,05:54:07,1.427927966,103.8399387,Red Junglefowl
1447,25/07/2025,20:03:40,1.370723457,103.8565429,Red Junglefowl
1448,25/07/2025,08:12:21,1.426634202,103.8382023,Red Junglefowl
1449,25/07/2025,07:13:10,1.426634202,103.8382023,Red Junglefowl
1450,25/07/2025,07:13:07,1.426634202,103.8382023,Red Junglefowl
1451,26/07/2025,23:46:47,1.353710321,103.7698328,Red Junglefowl
1452,26/07/2025,00:15:48,1.346863889,103.7741833,Red Junglefowl
1453,26/07/2025,00:14:30,1.424236714,103.8398961,Red Junglefowl
1454,26/07/2025,00:31:03,1.422293718,103.838846,Red Junglefowl
1455,26/07/2025,10:25:50,1.414682265,103.9186059,Red Junglefowl
1456,26/07/2025,02:36:23,1.424062424,103.842639,Red Junglefowl
1457,28/07/2025,02:17:15,1.426634202,103.8382023,Red Junglefowl
1458,28/07/2025,02:13:30,1.426634202,103.8382023,Red Junglefowl
1459,28/07/2025,02:13:03,1.426634202,103.8382023,Red Junglefowl
1460,28/07/2025,07:04:36,1.427927966,103.8399387,Red Junglefowl
1461,28/07/2025,10:47:00,1.424297045,103.8385905,Red Junglefowl
1462,29/07/2025,10:35:00,1.424297045,103.8385905,Red Junglefowl
1463,30/07/2025,02:41:06,1.426634202,103.8382023,Red Junglefowl
1464,30/07/2025,01:45:57,1.424297045,103.8385905,Red Junglefowl
1465,30/07/2025,01:45:52,1.426634202,103.8382023,Red Junglefowl
1466,30/07/2025,01:49:37,1.426634202,103.8382023,Red Junglefowl
1467,30/07/2025,08:00:46,1.424297045,103.8385905,Red Junglefowl
1468,31/07/2025,00:28:59,1.424297045,103.8385905,Red Junglefowl
1469,30/07/2025,22:14:33,1.372332656,103.8576366,Red Junglefowl
1470,31/07/2025,02:22:39,1.363451376,103.773097,Red Junglefowl
1471,31/07/2025,10:55:37,1.424297045,103.8385905,Red Junglefowl
1472,01/08/2025,06:58:40,1.426634202,103.8382023,Red Junglefowl
1473,01/08/2025,06:22:34,1.426634202,103.8382023,Red Junglefowl
1474,01/08/2025,10:05:04,1.424297045,103.8385905,Red Junglefowl
1475,03/08/2025,07:49:51,1.334327307,103.8639652,Red Junglefowl
1476,05/08/2025,00:25:13,1.424297045,103.8385905,Red Junglefowl
1477,06/08/2025,11:04:28,1.364319495,103.8402099,Red Junglefowl
1478,10/07/2025,,1.297649394,103.7766915,Red Junglefowl
1479,06/08/2025,23:13:55,1.425253292,103.8377305,Red Junglefowl
1480,07/08/2025,07:05:34,1.424297045,103.8385905,Red Junglefowl
1481,07/08/2025,06:06:40,1.426634202,103.8382023,Red Junglefowl
1482,07/08/2025,05:56:35,1.426634202,103.8382023,Red Junglefowl
1483,08/08/2025,00:29:20,1.424297045,103.8385905,Red Junglefowl
1484,08/08/2025,00:29:22,1.424297045,103.8385905,Red Junglefowl
1485,08/08/2025,01:47:28,1.30164117,103.8391179,Red Junglefowl
1486,27/07/2025,03:42:00,1.341550202,103.8324892,Red Junglefowl
1487,10/08/2025,10:41:59,1.3737344,103.8264306,Red Junglefowl
1488,11/08/2025,04:51:08,1.380567343,103.9519799,Red Junglefowl
1489,12/08/2025,02:09:31,1.426634202,103.8382023,Red Junglefowl
1490,12/08/2025,23:14:05,1.29959115,103.7776414,Red Junglefowl
1491,12/08/2025,07:44:12,1.424297045,103.8385905,Red Junglefowl
1492,12/08/2025,06:16:05,1.424297045,103.8385905,Red Junglefowl
1493,12/08/2025,02:34:27,1.428164598,103.8399953,Red Junglefowl
1494,12/08/2025,10:30:20,1.424297045,103.8385905,Red Junglefowl
1495,02/08/2025,02:30:57,1.363408808,103.8435613,Red Junglefowl
1496,13/08/2025,06:24:39,1.426634202,103.8382023,Red Junglefowl
1497,13/08/2025,06:23:41,1.426634202,103.8382023,Red Junglefowl
1498,16/05/2025,09:54:36,1.3461565,103.7823381,Red Junglefowl
1499,11/08/2025,01:53:19,1.363246916,103.8362325,Red Junglefowl
1500,14/08/2025,00:26:53,1.424297045,103.8385905,Red Junglefowl
1501,14/08/2025,01:02:25,1.316180983,103.7649377,Red Junglefowl
1502,14/08/2025,06:23:53,1.305813942,103.7708389,Red Junglefowl
1503,14/08/2025,07:06:28,1.426634202,103.8382023,Red Junglefowl
1504,14/08/2025,10:22:15,1.424297045,103.8385905,Red Junglefowl
1505,15/08/2025,03:15:06,1.424297045,103.8385905,Red Junglefowl
1506,15/08/2025,04:44:47,1.306140752,103.770503,Red Junglefowl
1507,14/08/2025,10:13:50,1.352073624,103.8198359,Red Junglefowl
1508,15/08/2025,10:19:20,1.426634202,103.8382023,Red Junglefowl
1509,15/08/2025,07:21:28,1.426634202,103.8382023,Red Junglefowl
1510,16/08/2025,00:30:53,1.423029087,103.84022,Red Junglefowl
1511,05/07/2025,07:02:56,1.427645416,103.8493861,Red Junglefowl
1512,16/08/2025,07:03:48,1.331010647,103.8542352,Red Junglefowl
1513,13/08/2025,07:07:36,1.310173072,103.7617536,Red Junglefowl
1514,17/08/2025,03:36:28,1.281568261,103.8636132,Red Junglefowl
1515,17/08/2025,21:30:29,1.276683499,103.8421093,Red Junglefowl
1516,02/04/2025,01:31:34,1.280967731,103.8672161,Red Junglefowl
1517,18/08/2025,10:11:39,1.424297045,103.8385905,Red Junglefowl
1518,17/08/2025,00:20:49,1.420069175,103.8385647,Red Junglefowl
1519,19/08/2025,02:41:51,1.426634202,103.8382023,Red Junglefowl
1520,19/08/2025,01:53:07,1.424297045,103.8385905,Red Junglefowl
1521,19/08/2025,09:26:35,1.424297045,103.8385905,Red Junglefowl
1522,20/08/2025,07:43:54,1.377881554,103.9524912,Red Junglefowl
1523,20/08/2025,08:03:54,1.2776636,103.8403708,Red Junglefowl
1524,21/08/2025,00:27:55,1.424297045,103.8385905,Red Junglefowl
1525,21/08/2025,01:33:35,1.426634202,103.8382023,Red Junglefowl
1526,24/08/2025,00:30:20,1.424694559,103.8410867,Red Junglefowl
1527,24/08/2025,00:30:09,1.425575057,103.84016,Red Junglefowl
1528,24/08/2025,05:30:42,1.432072972,103.7781219,Red Junglefowl
1529,25/08/2025,06:35:45,1.424297045,103.8385905,Red Junglefowl
1530,24/08/2025,05:49:01,1.304815079,103.8094091,Red Junglefowl
1531,26/08/2025,08:44:51,1.424297045,103.8385905,Red Junglefowl
1532,27/08/2025,08:56:27,1.298375,103.7640583,Red Junglefowl
1533,28/08/2025,02:34:58,1.427927966,103.8399387,Red Junglefowl
1534,28/08/2025,02:08:22,1.427927966,103.8399387,Red Junglefowl
1535,28/08/2025,07:45:15,1.424297045,103.8385905,Red Junglefowl
1536,27/08/2025,00:39:10,1.313839696,103.8159135,Red Junglefowl
1537,29/08/2025,07:47:54,1.426634202,103.8382023,Red Junglefowl
1538,30/08/2025,03:19:59,1.364335919,103.8505599,Red Junglefowl
1539,01/09/2025,08:29:07,1.424297045,103.8385905,Red Junglefowl
1540,03/09/2025,03:20:43,1.322267984,103.8152161,Red Junglefowl
1541,03/09/2025,01:13:56,1.424297045,103.8385905,Red Junglefowl
1542,03/09/2025,07:57:58,1.424297045,103.8385905,Red Junglefowl
